setting_id,topology,dimension,overlap_ratio,overlap_ratio_target,seed,operator,mean_conflict_before,mean_conflict_after,proposal_consensus_collapse_ratio,post_coordination_regenerated_conflict,conflict_persistence,consensus_instability,reward_proposal_inconsistency,final_objective,FE_total,FE_commit_evaluation,FE_analysis_only,FE_coordination_extra,low_overlap_case,low_overlap_regression_flag
s018_ring_d100_o0.2,ring,100,0.2,0.2,2,WeightedConsensus,0.4167067673759476,0.0,1.0,0.0,0.0,0.6824072764510052,0.4451203021278429,84.2875116123943,10,1,0,0,False,False
s018_ring_d100_o0.2,ring,100,0.2,0.2,2,ConflictDampening,0.4167067673759476,0.0,1.0,0.0,0.0,0.6495258931378097,0.4451203021278429,83.41474313060337,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,0,NoCoordination,0.3843202956861847,0.3843202956861847,0.0,0.3843202956861847,1.0,0.8091838848815633,0.48129422039188713,93.22716979200077,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,0,AverageConsensus,0.3843202956861847,0.0,1.0,0.0,0.0,0.5677751839233929,0.48129422039188713,83.02906055457628,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,0,BestRewardSelection,0.3843202956861847,0.0,1.0,0.0,0.0,0.588737112845627,0.48129422039188713,83.75634241145313,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,0,WeightedConsensus,0.3843202956861847,0.0,1.0,0.0,0.0,0.5695552780156485,0.48129422039188713,83.10164490923448,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,0,ConflictDampening,0.3843202956861847,0.0,1.0,0.0,0.0,0.5914161177881184,0.48129422039188713,83.87774072402054,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,1,NoCoordination,0.4059874775290953,0.4059874775290953,0.0,0.4059874775290953,1.0,0.8275268388635267,0.41296243258728604,73.05676144933012,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,1,AverageConsensus,0.4059874775290953,0.0,1.0,0.0,0.0,0.5819588373655038,0.41296243258728604,62.606168322639135,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,1,BestRewardSelection,0.4059874775290953,0.0,1.0,0.0,0.0,0.5622025453888798,0.41296243258728604,61.90500830934318,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,1,WeightedConsensus,0.4059874775290953,0.0,1.0,0.0,0.0,0.5493994146396727,0.41296243258728604,61.43754209958683,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,1,ConflictDampening,0.4059874775290953,0.0,1.0,0.0,0.0,0.6043494071216997,0.41296243258728604,63.39660329831365,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,2,NoCoordination,0.3422003619185105,0.3422003619185105,0.0,0.3422003619185105,1.0,1.0036019242969656,0.3549344190888649,90.50974624931351,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,2,AverageConsensus,0.3422003619185105,0.0,1.0,0.0,0.0,0.7087140329223708,0.3549344190888649,75.27413274001125,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,2,BestRewardSelection,0.3422003619185105,0.0,1.0,0.0,0.0,0.787176990027709,0.3549344190888649,78.71159616421205,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,2,WeightedConsensus,0.3422003619185105,0.0,1.0,0.0,0.0,0.72249810806664,0.3549344190888649,75.81464516155995,10,1,0,0,False,False
s019_ring_d100_o0.3,ring,100,0.3,0.3,2,ConflictDampening,0.3422003619185105,0.0,1.0,0.0,0.0,0.7285900792084996,0.3549344190888649,76.13080730598509,10,1,0,0,False,False
s020_ring_d500_o0,ring,500,0.0,0.0,0,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,0,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,0,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,0,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,0,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,1,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,1,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,1,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,1,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,1,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,2,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,2,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,2,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,2,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s020_ring_d500_o0,ring,500,0.0,0.0,2,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,0,NoCoordination,0.27647159113446895,0.27647159113446895,0.0,0.27647159113446895,1.0,0.8551515851372251,0.1844347734034068,514.0534247284247,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,0,AverageConsensus,0.27647159113446895,0.0,1.0,0.0,0.0,0.5989811530169029,0.1844347734034068,504.6746194342898,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,0,BestRewardSelection,0.27647159113446895,0.0,1.0,0.0,0.0,0.5645652258630687,0.1844347734034068,503.87216107903635,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,0,WeightedConsensus,0.27647159113446895,0.0,1.0,0.0,0.0,0.5730212740575074,0.1844347734034068,504.0114097405109,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,0,ConflictDampening,0.27647159113446895,0.0,1.0,0.0,0.0,0.6129479152518734,0.1844347734034068,505.101449914903,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,1,NoCoordination,0.3249982170076528,0.3249982170076528,0.0,0.3249982170076528,1.0,0.8198748594141957,0.17001465102295846,417.3781823035974,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,1,AverageConsensus,0.3249982170076528,0.0,1.0,0.0,0.0,0.580526936692811,0.17001465102295846,408.99841961814764,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,1,BestRewardSelection,0.3249982170076528,0.0,1.0,0.0,0.0,0.6132532132086077,0.17001465102295846,410.0906475891227,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,1,WeightedConsensus,0.3249982170076528,0.0,1.0,0.0,0.0,0.6269368459953666,0.17001465102295846,410.40513689061504,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,1,ConflictDampening,0.3249982170076528,0.0,1.0,0.0,0.0,0.5955533768043357,0.17001465102295846,409.44071444837334,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,2,NoCoordination,0.3140753333838454,0.3140753333838454,0.0,0.3140753333838454,1.0,0.8391033374045,0.1772460001515362,513.8240989135937,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,2,AverageConsensus,0.3140753333838454,0.0,1.0,0.0,0.0,0.5969360023287695,0.1772460001515362,505.12928649228843,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,2,BestRewardSelection,0.3140753333838454,0.0,1.0,0.0,0.0,0.5947456046717662,0.1772460001515362,505.1569710611735,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,2,WeightedConsensus,0.3140753333838454,0.0,1.0,0.0,0.0,0.5892751966206722,0.1772460001515362,504.94642318168167,10,1,0,0,True,False
s021_ring_d500_o0.05,ring,500,0.05,0.05,2,ConflictDampening,0.3140753333838454,0.0,1.0,0.0,0.0,0.6121898005452061,0.1772460001515362,505.5917668117876,10,1,0,0,True,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,0,NoCoordination,0.26197366381166975,0.26197366381166975,0.0,0.26197366381166975,1.0,0.9111315162920574,0.16093099143500914,514.0534247284247,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,0,AverageConsensus,0.26197366381166975,0.0,1.0,0.0,0.0,0.6391116696489517,0.16093099143500914,492.5487841376018,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,0,BestRewardSelection,0.26197366381166975,0.0,1.0,0.0,0.0,0.6668625908112839,0.16093099143500914,495.2334389056158,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,0,WeightedConsensus,0.26197366381166975,0.0,1.0,0.0,0.0,0.6494681372956851,0.16093099143500914,493.3947677132851,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,0,ConflictDampening,0.26197366381166975,0.0,1.0,0.0,0.0,0.6524716519984871,0.16093099143500914,493.41418429171165,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,1,NoCoordination,0.3393010797796775,0.3393010797796775,0.0,0.3393010797796775,1.0,0.8811304793450434,0.23291323933903232,417.3781823035974,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,1,AverageConsensus,0.3393010797796775,0.0,1.0,0.0,0.0,0.6201127972724318,0.23291323933903232,397.75118855078955,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,1,BestRewardSelection,0.3393010797796775,0.0,1.0,0.0,0.0,0.6713024444605693,0.23291323933903232,401.47010042736304,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,1,WeightedConsensus,0.3393010797796775,0.0,1.0,0.0,0.0,0.6691145719851469,0.23291323933903232,401.29317217095024,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,1,ConflictDampening,0.3393010797796775,0.0,1.0,0.0,0.0,0.6367285410554329,0.23291323933903232,398.7926380034284,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,2,NoCoordination,0.2826086915222993,0.2826086915222993,0.0,0.2826086915222993,1.0,0.9801439809444069,0.2428360745668978,513.8240989135937,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,2,AverageConsensus,0.2826086915222993,0.0,1.0,0.0,0.0,0.6899786482470249,0.2428360745668978,489.5820042964544,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,2,BestRewardSelection,0.2826086915222993,0.0,1.0,0.0,0.0,0.6967950408400924,0.2428360745668978,490.04408168433434,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,2,WeightedConsensus,0.2826086915222993,0.0,1.0,0.0,0.0,0.698043666869492,0.2428360745668978,490.1563353731748,10,1,0,0,False,False
s022_ring_d500_o0.1,ring,500,0.1,0.1,2,ConflictDampening,0.2826086915222993,0.0,1.0,0.0,0.0,0.7066241845945389,0.2428360745668978,490.7444772846375,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,0,NoCoordination,0.24909408081596965,0.24909408081596965,0.0,0.24909408081596965,1.0,0.9621304611251431,0.16228724244790904,514.0534247284247,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,0,AverageConsensus,0.24909408081596965,0.0,1.0,0.0,0.0,0.673596809236908,0.16228724244790904,466.51894595462727,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,0,BestRewardSelection,0.24909408081596965,0.0,1.0,0.0,0.0,0.6647703987056109,0.16228724244790904,465.3292267099181,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,0,WeightedConsensus,0.24909408081596965,0.0,1.0,0.0,0.0,0.6551212781500003,0.16228724244790904,464.5660046108162,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,0,ConflictDampening,0.24909408081596965,0.0,1.0,0.0,0.0,0.687087042887791,0.16228724244790904,468.3581310404659,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,1,NoCoordination,0.3619032962835301,0.3619032962835301,0.0,0.3619032962835301,1.0,0.8515567333390056,0.35071488885059016,417.3781823035974,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,1,AverageConsensus,0.3619032962835301,0.0,1.0,0.0,0.0,0.5998576296537929,0.35071488885059016,380.57243958941535,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,1,BestRewardSelection,0.3619032962835301,0.0,1.0,0.0,0.0,0.6179066937275185,0.35071488885059016,382.7678075451114,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,1,WeightedConsensus,0.3619032962835301,0.0,1.0,0.0,0.0,0.6191840607805379,0.35071488885059016,383.17113973558304,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,1,ConflictDampening,0.3619032962835301,0.0,1.0,0.0,0.0,0.6202638881375216,0.35071488885059016,383.0516403225911,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,2,NoCoordination,0.2882756857980469,0.2882756857980469,0.0,0.2882756857980469,1.0,0.9513288475619548,0.2598320573941407,513.8240989135937,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,2,AverageConsensus,0.2882756857980469,0.0,1.0,0.0,0.0,0.6683549329326954,0.2598320573941407,467.9879586590023,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,2,BestRewardSelection,0.2882756857980469,0.0,1.0,0.0,0.0,0.6779674395822877,0.2598320573941407,469.28308972178945,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,2,WeightedConsensus,0.2882756857980469,0.0,1.0,0.0,0.0,0.6709766338152935,0.2598320573941407,468.3899235349422,10,1,0,0,False,False
s023_ring_d500_o0.2,ring,500,0.2,0.2,2,ConflictDampening,0.2882756857980469,0.0,1.0,0.0,0.0,0.6872913048140171,0.2598320573941407,470.55734123227154,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,0,NoCoordination,0.24949279629102913,0.24949279629102913,0.0,0.24949279629102913,1.0,0.9586410181646288,0.16372660670563002,514.0534247284247,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,0,AverageConsensus,0.24949279629102913,0.0,1.0,0.0,0.0,0.6710985319031773,0.16372660670563002,443.4566938339636,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,0,BestRewardSelection,0.24949279629102913,0.0,1.0,0.0,0.0,0.6740552427211361,0.16372660670563002,445.4823902534766,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,0,WeightedConsensus,0.24949279629102913,0.0,1.0,0.0,0.0,0.6782079510126964,0.16372660670563002,445.59338657918005,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,0,ConflictDampening,0.24949279629102913,0.0,1.0,0.0,0.0,0.6836797520474631,0.16372660670563002,446.01689790094804,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,1,NoCoordination,0.28487868487685736,0.28487868487685736,0.0,0.28487868487685736,1.0,0.8776206253798973,0.169636054630572,417.3781823035974,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,1,AverageConsensus,0.28487868487685736,0.0,1.0,0.0,0.0,0.6185522550378181,0.169636054630572,358.73062565831464,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,1,BestRewardSelection,0.28487868487685736,0.0,1.0,0.0,0.0,0.6494238213670309,0.169636054630572,364.5416866813324,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,1,WeightedConsensus,0.28487868487685736,0.0,1.0,0.0,0.0,0.6386267937708465,0.169636054630572,362.2095132079927,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,1,ConflictDampening,0.28487868487685736,0.0,1.0,0.0,0.0,0.6323252666752357,0.169636054630572,361.2999183809222,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,2,NoCoordination,0.29752075708628933,0.29752075708628933,0.0,0.29752075708628933,1.0,0.9627993511330201,0.25422893792553447,513.8240989135937,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,2,AverageConsensus,0.29752075708628933,0.0,1.0,0.0,0.0,0.6768224362624633,0.25422893792553447,443.46200677878574,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,2,BestRewardSelection,0.29752075708628933,0.0,1.0,0.0,0.0,0.696009314857163,0.25422893792553447,447.41306019973797,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,2,WeightedConsensus,0.29752075708628933,0.0,1.0,0.0,0.0,0.6944382619698318,0.25422893792553447,447.10250277799383,10,1,0,0,False,False
s024_ring_d500_o0.3,ring,500,0.3,0.3,2,ConflictDampening,0.29752075708628933,0.0,1.0,0.0,0.0,0.695535777908451,0.25422893792553447,447.31211233599134,10,1,0,0,False,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,0,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,0,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,0,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,0,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,0,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,1,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,1,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,1,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,1,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,1,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,2,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,2,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,2,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,2,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s025_ring_d1000_o0,ring,1000,0.0,0.0,2,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,0,NoCoordination,0.2471041185066917,0.2471041185066917,0.0,0.2471041185066917,1.0,0.9111315162920574,0.1163223555200751,956.3530648422026,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,0,AverageConsensus,0.2471041185066917,0.0,1.0,0.0,0.0,0.6391116696489517,0.1163223555200751,934.8484242513797,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,0,BestRewardSelection,0.2471041185066917,0.0,1.0,0.0,0.0,0.7101059144722746,0.1163223555200751,939.6423108022128,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,0,WeightedConsensus,0.2471041185066917,0.0,1.0,0.0,0.0,0.7043828481153391,0.1163223555200751,939.2778837691114,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,0,ConflictDampening,0.2471041185066917,0.0,1.0,0.0,0.0,0.6507879074319434,0.1163223555200751,935.6150302140331,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,1,NoCoordination,0.3209464327387242,0.3209464327387242,0.0,0.3209464327387242,1.0,0.8811304793450434,0.1778492982161728,975.6544442126497,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,1,AverageConsensus,0.3209464327387242,0.0,1.0,0.0,0.0,0.6201127972724318,0.1778492982161728,956.0274504598419,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,1,BestRewardSelection,0.3209464327387242,0.0,1.0,0.0,0.0,0.665761493184875,0.1778492982161728,958.9904041046674,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,1,WeightedConsensus,0.3209464327387242,0.0,1.0,0.0,0.0,0.6645622943668192,0.1778492982161728,958.8803921027054,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,1,ConflictDampening,0.3209464327387242,0.0,1.0,0.0,0.0,0.6341610451653276,0.1778492982161728,956.9054079115681,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,2,NoCoordination,0.24561391202500388,0.24561391202500388,0.0,0.24561391202500388,1.0,0.9801439809444069,0.13185173607501155,1026.3216800463997,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,2,AverageConsensus,0.24561391202500388,0.0,1.0,0.0,0.0,0.6899786482470249,0.13185173607501155,1002.0795854292604,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,2,BestRewardSelection,0.24561391202500388,0.0,1.0,0.0,0.0,0.716583448335865,0.13185173607501155,1003.9514565097746,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,2,WeightedConsensus,0.24561391202500388,0.0,1.0,0.0,0.0,0.7057960505976687,0.13185173607501155,1003.1907563774091,10,1,0,0,True,False
s026_ring_d1000_o0.05,ring,1000,0.05,0.05,2,ConflictDampening,0.24561391202500388,0.0,1.0,0.0,0.0,0.7019097618048654,0.13185173607501155,1002.9100587400627,10,1,0,0,True,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,0,NoCoordination,0.2750785819755135,0.2750785819755135,0.0,0.2750785819755135,1.0,0.9621304611251431,0.24024074592654054,956.3530648422026,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,0,AverageConsensus,0.2750785819755135,0.0,1.0,0.0,0.0,0.673596809236908,0.24024074592654054,908.8185860684052,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,0,BestRewardSelection,0.2750785819755135,0.0,1.0,0.0,0.0,0.7173567395356817,0.24024074592654054,914.587357243123,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,0,WeightedConsensus,0.2750785819755135,0.0,1.0,0.0,0.0,0.7147724837467311,0.24024074592654054,914.2202734498997,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,0,ConflictDampening,0.2750785819755135,0.0,1.0,0.0,0.0,0.6909900564647056,0.24024074592654054,911.2117842001927,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,1,NoCoordination,0.2882028116324821,0.2882028116324821,0.0,0.2882028116324821,1.0,0.8515567333390056,0.12961343489744628,975.6544442126497,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,1,AverageConsensus,0.2882028116324821,0.0,1.0,0.0,0.0,0.5998576296537929,0.12961343489744628,938.8487014984677,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,1,BestRewardSelection,0.2882028116324821,0.0,1.0,0.0,0.0,0.6429891347347666,0.12961343489744628,943.94836215884,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,1,WeightedConsensus,0.2882028116324821,0.0,1.0,0.0,0.0,0.6258810590151633,0.12961343489744628,941.7939960962003,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,1,ConflictDampening,0.2882028116324821,0.0,1.0,0.0,0.0,0.6125621723766995,0.12961343489744628,940.3788961836008,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,2,NoCoordination,0.27639135690158695,0.27639135690158695,0.0,0.27639135690158695,1.0,0.9513288475619548,0.2241790707047607,1026.3216800463997,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,2,AverageConsensus,0.27639135690158695,0.0,1.0,0.0,0.0,0.6683549329326954,0.2241790707047607,980.4855397918084,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,2,BestRewardSelection,0.27639135690158695,0.0,1.0,0.0,0.0,0.6652584041987436,0.2241790707047607,980.0728960189533,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,2,WeightedConsensus,0.27639135690158695,0.0,1.0,0.0,0.0,0.6517112011564028,0.2241790707047607,978.3914189769314,10,1,0,0,False,False
s027_ring_d1000_o0.1,ring,1000,0.1,0.1,2,ConflictDampening,0.27639135690158695,0.0,1.0,0.0,0.0,0.6840466701181444,0.2241790707047607,982.6087050680206,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,0,NoCoordination,0.25353724788617227,0.25353724788617227,0.0,0.25353724788617227,1.0,0.9611788685151805,0.16061174365851685,956.3530648422026,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,0,AverageConsensus,0.25353724788617227,0.0,1.0,0.0,0.0,0.671538610139712,0.16061174365851685,861.7491600977608,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,0,BestRewardSelection,0.25353724788617227,0.0,1.0,0.0,0.0,0.6986855112258032,0.16061174365851685,870.2369827795069,10,1,0,0,False,False
